col_name,yn,date_time,number,integer,bunho,email,url,part_num,part_text,part_discriminator,part_mask,part_minus,len_purity,value_nunique,value_distr,datatype,BUNHO,NALJJA,MYEONG,JUSO,YEOBU,CODE,ID,SURYANG,GEUMAEK,NAEYOUNG,YUL,ETC,domain
HNDVRDOC_WT,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.9993506898146103,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
MHRLS_UID,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.99,0.99,0.01,0.0,0.0,0.6677580000000001,450,8.376807711804098,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
USNA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,781,9.608467252550318,object,0,0,0,0,0,0,0,0,0,0,0,1,
RGSTER_ID,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,81,6.099927637278253,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
LSP_SGG,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,808,9.656159830481144,object,0,0,0,0,0,0,0,0,0,0,0,1,
PERM_PROP_SEQ,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.9999740313334506,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
CERT_PINFO,0.0,0.0,0.195,0.195,0.412,0.0,0.0,1.0,0.805,0.0,0.0,0.0,0.36344199999999993,696,9.130793536683742,object,0,0,0,0,0,0,0,0,0,0,0,1,
RGST_DT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,70,5.725427840885439,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
TRAN_CHRG,0.0,0.0,0.9884615384615385,0.9884615384615385,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9746581196581198,298,7.884282163121515,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
INSERT_DATE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,330,7.792555316871584,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
ETC_UPDATE_DATE,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,93,5.978039720676796,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
UPT_USR_ID,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.666,1.0,0.0,0.0,0.0,0.333726,405,8.349826018271745,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
DCSN_DE,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,314,7.953510669792277,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
REMNDR_RCLM_WT,0.195,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36279799999999995,224,6.907501345690969,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
EML,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37268128161888703,1.0,1.0,0.0,0.0,0.3361164115353662,432,8.568734283069096,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
PRNG_MNTNG_EXUSE_VHCLE_CNT,0.512,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,2.9696373585682188,object,0,0,0,0,0,0,0,1,0,0,0,0,수량
ULT_VLU,0.04469987228607918,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3884346318397492,72,5.823390496064405,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
RECY_CNT,0.561314791403287,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6512152358789862,28,3.5456333910154867,object,0,0,0,0,0,0,0,1,0,0,0,0,수량
TRTB_TYPE,0.0,0.0,0.437,0.437,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,55,5.221469948950924,object,0,0,0,0,0,0,0,0,0,0,0,1,코드
CRTFCT_ISSU_CONFMER_ID,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,319,7.959129145276924,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
PROTECT_SPC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,491,8.936221482596823,object,0,0,0,0,0,0,0,0,0,0,0,1,
WSTE_SE_CD,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,141,6.7543971792452915,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
USER_SECSN_DT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,264,7.4920638678245615,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
BFO_OFFC_ADDR4,0.0,0.0,0.0,0.0,0.24904214559386972,0.0,0.0,0.7509578544061303,1.0,0.0,0.0,0.0,0.2509831362167646,657,9.199861111118652,object,0,0,0,0,0,0,0,0,0,0,0,1,
PAR_WS_RIV_NO,0.0,0.0,0.809,0.809,1.0,0.0,0.0,0.809,0.191,0.0,0.0,0.0,0.522898,167,6.82972140374966,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
AGENCY_ENTN,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,290,7.755074247096179,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
WSTE_TRTB_TYPE,0.0,0.0,0.449,0.449,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,55,5.242751923927772,object,0,0,0,0,0,0,0,0,0,0,0,1,코드
TRAN_QUNT_UNIT,0.0,0.0,0.468232044198895,0.468232044198895,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,37,4.939283337778267,object,0,0,0,0,0,0,0,0,0,0,0,1,코드
EMPTVHCL_WT,0.223,0.0,1.0,0.223,1.0,0.0,0.0,1.0,0.0,0.777,0.0,0.0,0.41675399999999996,85,5.732919050728268,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
OPENING_CHECK_DATE,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,158,6.80826801629952,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
JOIN_YN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26,4.6588400543832265,object,0,0,0,0,1,0,0,0,0,0,0,0,여부
CURR_MNT_USCM_NO,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,308,7.93214419507788,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
TRNSMIS_PARAMTR_VALUE3,0.0,0.0,0.08290816326530612,0.08290816326530612,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,340,8.020411406222829,object,0,0,0,0,0,0,0,0,0,0,0,1,
ACCSSRD_LA,0.221001221001221,0.0,1.0,0.47374847374847373,1.0,0.0,0.0,1.0,0.0,0.5262515262515263,0.0,0.0,0.3896633823373751,178,6.377246807356601,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
SPEC_TRTM2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6011067386100855,105,6.381743858889737,object,0,0,0,0,0,0,0,0,0,0,0,1,코드
CITYAUTH_CD,0.0,0.0,0.691,0.691,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,150,6.898706541389558,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
TRNSMIS_SN,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.9999740313334506,object,1,0,0,0,0,0,0,0,0,0,0,0,수량
RSLT_RAW_SEQ,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,264,7.628571464732109,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
SCL_CPC,0.26666666666666666,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6088888888888888,38,4.651350441812572,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
ADDR3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,824,9.685155356407336,object,0,0,0,0,0,0,0,0,0,0,0,1,
WSM_DOR_ONC_CD,0.0,0.0,0.42342342342342343,0.42342342342342343,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,28,4.641726791083011,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
TRNSMIS_YN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0.9995844639313985,object,0,0,0,0,1,0,0,0,0,0,0,0,여부
EMIS_CONS_EDATE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,318,7.779044449072915,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
POST_NO,0.0,0.0,0.7567567567567568,0.7567567567567568,1.0,0.0,0.0,1.0,0.0,0.24324324324324326,0.0,0.0,0.6318480642804968,189,7.326087771077948,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
WTSR_RSLT_GB_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6185475078666707,520,8.723444440015218,object,0,0,0,0,0,0,0,0,0,0,0,1,코드
ENTRPS_CD,0.0,0.0,0.108,0.108,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,360,8.141344768326958,object,0,0,0,0,0,1,0,0,0,0,0,0,번호
SEQ,0.385,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,3.1885366874837455,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
LAST_LOGIN_IP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.36546368056769546,321,7.930435142031722,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
MSR_WK,0.36,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,3.2205812634486755,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
BFO_CERTFORM_INFO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,147,6.5764546784695685,object,0,0,0,0,0,0,0,0,0,0,0,1,
TS_CMPY_ID,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,363,8.128342635299619,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
IDF_RGSNO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,470,8.373103040678934,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
OPR_BG_DT,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,113,6.344336800002063,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
OBSTACLE_LEVEL,0.18,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,3.3177945813912433,object,0,0,0,0,0,0,0,0,0,0,0,1,코드
EMIS_GIVE_QUNT_UNIT,0.0,0.0,0.4587280108254398,0.4587280108254398,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,37,4.927874170010433,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
UPDT_DATE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,276,7.658181575848905,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
FYER_SELNG_AMT_CD,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,179,7.002104897089232,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
NOTICE_END_DT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,241,7.281521146144518,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
UPT_DT,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,321,7.964593068505396,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
CERTFORM_INFO,0.0,0.0,0.00902061855670103,0.00902061855670103,0.9961340206185567,0.0,0.0,1.0,0.9871134020618557,0.0,0.0,0.0,0.9871964342650654,140,6.642623784030935,object,0,0,0,0,0,0,0,0,0,0,0,1,코드
CNTC_CMPY_ID,0.0,0.0,0.768170426065163,0.768170426065163,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,284,7.841051540866364,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
STA_ASIS_NO,0.0,0.0,0.30246913580246915,0.30246913580246915,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,81,5.853368945393828,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
ERR_CD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,213,7.1061555024699015,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
LQFT_SEQ_NO,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,362,8.066334804628584,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
CRTFCT_KND,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100,6.453924252992131,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
TEL_NO,0.0,0.0,0.084472049689441,0.084472049689441,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6240700590255006,312,7.857433550978625,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
LSTK_EXCT_CD,0.0,0.0,0.436,0.436,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,46,5.0855245609462605,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
EDC_SE_CD,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,98,6.389675883031913,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
INP_DT,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,318,7.8695413280125415,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
DSPS_RSLT_ID,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6534580000000001,229,7.568554889127393,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
MANF_IP,0.0,0.0,0.0,0.0,0.992,0.0,0.0,0.997,0.0,0.997,0.0,0.0,0.35775799999999996,414,8.335377816012514,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
INSERT_DATE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,309,7.737737159856595,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
LQFT_ADDR3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,997,9.959784284662087,object,0,0,0,0,0,0,0,0,0,0,0,1,
MAIN_MTRAL_USE_WT,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.500098,72,6.03754031616691,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
TRAN_CHRG_NAME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6259404355569618,512,8.725905154589812,object,0,0,0,0,0,0,0,0,0,0,0,1,
TS_RGSTER_ID,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.9984730898903078,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
ANALS_REQUST_STDR_DE,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,312,7.9080267827833035,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
LQFT_MANF_NO,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,389,8.223410989893594,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
UPDT_ID,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.767948717948718,1.0,0.0,0.0,0.0,0.5000032873109796,347,8.134878365412014,object,0,0,0,0,0,0,1,0,0,0,0,0,
IDF_RGSNO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,140,6.6971469593022235,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
VEHC_CAPA_TON,0.443,0.0,0.99,0.797,0.99,0.0,0.0,0.99,0.0,0.203,0.0,0.0,0.44981799999999994,56,4.510969432812217,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
CRTFC_MTH_CD,0.3248730964467005,0.0,0.6116751269035533,0.6116751269035533,1.0,0.0,0.0,0.7690355329949239,0.23096446700507614,0.0,0.0,0.0,0.6573120925558504,64,5.064389886960823,object,0,0,0,0,0,1,0,0,0,0,0,0,
TRNS_USCM_NO,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,397,8.27522747024437,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
UPT_USR_ID,0.0,0.0,0.0,0.0,0.618,0.0,0.0,0.797,1.0,0.0,0.0,0.0,0.444926,502,8.685132964550519,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
EMIS_CHRG_NAME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,760,9.53777070375265,object,0,0,0,0,0,0,0,0,0,0,0,1,
CMPTNC_ID,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,95,6.048865029123879,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
SELF_CRTFC_YN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0.997895527159741,object,0,0,0,0,1,0,0,0,0,0,0,0,여부
CONFMER_ID,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,313,7.935392348795903,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
INP_USR_ID,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.809,1.0,0.0,0.0,0.0,0.44412199999999996,421,8.309203842349511,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
UPDUSR_ID,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.9999884584088952,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
WSTE_FLAG,0.0,0.0,0.450063211125158,0.450063211125158,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,46,5.09297296080793,object,0,0,0,0,0,0,0,0,0,0,0,1,코드
TRNS_RECV_USER_NM,0.0,0.0,0.0,0.0,0.796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.675232,996,9.957029397159925,object,0,0,1,0,0,0,0,0,0,0,0,0,
DETAIL_RSLT_CALC_RT,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,42,5.215967109135129,object,0,0,0,0,0,0,0,0,0,0,1,0,율
USNA_RSDN1,0.2328767123287671,0.0,0.7932752179327521,0.7932752179327521,0.9975093399750934,0.0,0.0,0.9987546699875467,0.0,0.0024906600249066002,0.0,0.0012453300124533001,0.6356874671414326,165,6.411264908165455,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
VHCLE_OPRAT_ANGLE,0.18,0.0,0.774,0.774,0.774,0.0,0.0,1.0,0.0,0.226,0.0,0.226,0.436312,89,5.945404029270221,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
MDL_THTI_TRUST_WT,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.9994343896240241,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
IDF_RGSNO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,487,8.56851292402709,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
DETAIL_RSLT_RDEXRT,0.31926121372031663,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.334218642309647,47,4.865475856705714,object,0,0,0,0,0,0,0,0,0,0,1,0,율
SIGUNGU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,988,9.941029397159925,object,0,0,0,0,0,0,0,0,0,0,0,1,
ARS_CCAGR_YN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0.999953833266239,object,0,0,0,0,1,0,0,0,0,0,0,0,여부
REMK,0.0,0.0,0.22971285892634208,0.22971285892634208,1.0,0.0,0.0,0.22971285892634208,0.7702871410736579,0.0,0.0,0.0,0.3924760092331527,693,9.2904076684266,object,0,0,0,0,0,0,0,0,0,0,0,1,
INCNR_RTRV_EFCNY_AVRG,0.179,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7060819999999999,50,5.188455788377834,object,0,0,0,0,0,0,0,0,0,0,0,1,율
PERM_MGT_NO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,174,6.568040656780218,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
UPDT_DT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,341,7.826244318555693,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
FRST_CONFM_DT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,270,7.568521816206772,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
BASE_INFO_YN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26,4.686089250430311,object,0,0,0,0,1,0,0,0,0,0,0,0,여부
APPR_REQ_ID,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.81,1.0,0.0,0.0,0.0,0.277094,508,8.68397959320648,object,0,0,0,0,0,0,1,0,0,0,0,0,
PRG_VER,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,183,6.94139174584129,object,0,0,0,0,0,0,0,0,0,0,0,1,
