col_name,yn,date_time,number,integer,bunho,email,url,part_num,part_text,part_discriminator,part_mask,part_minus,len_purity,value_nunique,value_distr,datatype,BUNHO,NALJJA,MYEONG,JUSO,YEOBU,CODE,ID,SURYANG,GEUMAEK,NAEYOUNG,YUL,ETC,domain
RGSTER_ID,0.176,0.0,0.176,0.176,0.176,0.0,0.0,0.176,0.0,0.0,0.0,0.0,1.0,4,1.9110785361134728,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
LQFT_ADDR5,0.093,0.0,0.426,0.426,0.426,0.0,0.0,0.426,0.0,0.0,0.0,0.0,1.0,13,3.2570324485053255,object,0,0,0,0,0,0,0,0,0,0,0,1,
EMSN_USCM_NO,0.422,0.0,0.718,0.718,0.718,0.0,0.0,0.718,0.0,0.0,0.0,0.0,1.0,13,3.169988700903151,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
UPDUSR_ID,0.362,0.0,0.467,0.467,0.549,0.0,0.0,0.467,0.082,0.0,0.0,0.0,1.0,16,3.3204237357341846,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
RGSTER_ID,0.365,0.0,0.531,0.531,0.611,0.0,0.0,0.531,0.08,0.0,0.0,0.0,1.0,16,3.3267681823663087,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
UPDT_DT,0.346,0.0,0.606,0.606,0.606,0.0,0.0,0.606,0.0,0.171,0.0,0.0,1.0,16,3.4706293023814254,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
YY_PROCESS_WT_UNIT_CD,0.343,0.0,0.343,0.343,0.343,0.0,0.0,0.343,0.0,0.0,0.0,0.0,1.0,5,2.2604413489661868,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
USE_YN,0.0,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.206,0.0,0.0,0.0,1.0,4,1.9111226782979285,object,0,0,0,0,1,0,0,0,0,0,0,0,여부
CERT_PCHNG_DATE,0.297,0.0,0.563,0.563,0.634,0.0,0.0,0.563,0.071,0.0,0.0,0.0,1.0,16,3.254607163357723,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
TRNSMIS_SCS_YN,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.0,0.215,0.0,0.0,0.0,1.0,7,2.4995458009900604,object,0,0,0,0,1,0,0,0,0,0,0,0,여부
RGST_DT,0.262,0.0,0.588,0.588,0.588,0.0,0.0,0.588,0.0,0.176,0.0,0.0,1.0,13,3.3898273746013934,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
DT_SE_CD,0.0,0.0,0.0,0.0,0.209,0.0,0.0,0.0,0.209,0.0,0.0,0.0,1.0,9,2.687561398591134,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
RGST_DT,0.513,0.0,0.582,0.582,0.582,0.0,0.0,0.582,0.0,0.168,0.0,0.0,1.0,10,2.8292214107100997,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
TRTM_RFID,0.0,0.0,0.0,0.0,0.332,0.0,0.0,0.0,0.332,0.0,0.0,0.0,1.0,10,2.9790239907910645,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
UNUSE_DAY,0.0,0.0,0.182,0.182,0.182,0.0,0.0,0.182,0.0,0.0,0.0,0.0,1.0,10,2.696341591769831,object,0,1,0,0,0,0,0,0,0,0,0,0,수량
WAL_FCT,0.025,0.0,0.19,0.19,0.285,0.0,0.0,0.19,0.095,0.159,0.0,0.0,1.0,15,3.4723357872786265,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
TBL_TYPE,0.293,0.0,0.278,0.278,0.589,0.0,0.0,0.278,0.311,0.0,0.0,0.0,1.0,12,3.34853343241218,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
HNDVRDOC_NO,0.246,0.0,0.537,0.537,0.609,0.0,0.0,0.537,0.072,0.016,0.0,0.0,1.0,19,3.6327174810994687,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
RGSTER_ID,0.071,0.0,0.603,0.603,0.603,0.0,0.0,0.603,0.0,0.0,0.0,0.0,1.0,10,2.5960122125257925,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
SYS_SE_CD,0.507,0.0,0.602,0.602,0.602,0.0,0.0,0.602,0.0,0.0,0.0,0.0,1.0,6,2.4359464163256273,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
ATCHMNFL_ID,0.246,0.0,0.331,0.331,0.453,0.0,0.0,0.331,0.122,0.0,0.0,0.0,1.0,13,3.2468673464579147,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
UPDT_DT,0.342,0.0,0.599,0.599,0.599,0.0,0.0,0.599,0.0,0.173,0.0,0.0,1.0,13,3.4930063860387714,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
BBA_CD,0.096,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,7,2.531372841347004,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
LCG_NO,0.281,0.0,0.478,0.478,0.567,0.0,0.0,0.478,0.089,0.0,0.0,0.0,1.0,14,3.368889455487822,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
QESITM_EX_SN,0.046,0.0,0.203,0.203,0.203,0.0,0.0,0.203,0.0,0.0,0.0,0.0,1.0,10,2.69469563216521,object,1,0,0,0,0,0,0,0,0,0,0,0,수량
MST_NM,0.014,0.0,0.014,0.014,0.571,0.0,0.0,0.014,0.557,0.0,0.0,0.0,1.0,30,4.347317095625326,object,0,0,1,0,0,0,0,0,0,0,0,0,
BFO_GIVE_QUNT_UNIT,0.224,0.0,0.341,0.341,0.341,0.0,0.0,0.341,0.0,0.0,0.0,0.0,1.0,9,2.8670767035986624,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
INSERT_DATE,0.163,0.0,0.602,0.602,0.602,0.0,0.0,0.602,0.0,0.171,0.0,0.0,1.0,17,3.695391819234206,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
RECY_FLAG,0.107,0.0,0.107,0.107,0.337,0.0,0.0,0.107,0.23,0.0,0.0,0.0,1.0,10,2.9806161141035483,object,0,0,0,0,0,0,0,0,0,0,0,1,여부
EXSL_DSPO_AMT,0.224,0.0,0.376,0.376,0.376,0.0,0.0,0.376,0.0,0.03,0.0,0.0,1.0,12,3.1143911493913485,object,0,0,0,0,0,0,0,0,1,0,0,0,수량
REGI_DATE,0.208,0.0,0.573,0.573,0.613,0.0,0.0,0.573,0.04,0.164,0.0,0.0,1.0,20,3.918587687874178,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
ZIP_AREA_SE,0.345,0.0,0.428,0.428,0.428,0.0,0.0,0.428,0.0,0.0,0.0,0.0,1.0,10,2.8641807785463063,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
RPRSNTV_BRTHDY,0.419,0.0,0.546,0.546,0.605,0.0,0.0,0.546,0.059,0.0,0.0,0.0,1.0,16,3.1007125993289684,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
RCL_KND_CD,0.0,0.0,0.0,0.0,0.211,0.0,0.0,0.0,0.211,0.0,0.0,0.0,1.0,10,2.745819774517561,object,0,0,0,0,0,1,0,0,0,0,0,0,번호
RFID_YN,0.0,0.0,0.0,0.0,0.289,0.0,0.0,0.0,0.289,0.0,0.0,0.0,1.0,11,2.988831824456005,object,0,0,0,0,1,0,0,0,0,0,0,0,코드
WRTER_ID,0.517,0.0,0.663,0.663,0.663,0.0,0.0,0.663,0.0,0.0,0.0,0.0,1.0,12,2.8553782152269607,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
REGI_DATE,0.286,0.0,0.579,0.579,0.579,0.0,0.0,0.579,0.0,0.165,0.0,0.0,1.0,17,3.6548501297851304,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
VEHI_NO,0.033,0.0,0.535,0.535,0.631,0.0,0.0,0.535,0.096,0.0,0.0,0.0,1.0,18,3.8245039469305415,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
FTIZ_TYPE,0.311,0.0,0.311,0.311,0.311,0.0,0.0,0.311,0.0,0.0,0.0,0.0,1.0,5,2.2540554285993424,object,0,0,0,0,0,0,0,0,0,0,0,1,코드
BUSI_REGN_NO,0.249,0.0,0.592,0.592,0.672,0.0,0.0,0.592,0.08,0.0,0.0,0.0,1.0,16,3.673447113326162,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
UPDT_DT,0.236,0.0,0.58,0.58,0.622,0.0,0.0,0.58,0.042,0.164,0.0,0.0,1.0,19,3.7658534293830637,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
UPDT_DATE,0.271,0.0,0.626,0.626,0.626,0.0,0.0,0.626,0.0,0.177,0.0,0.0,1.0,17,3.638497479041434,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
INP_TM,0.273,0.0,0.586,0.586,0.586,0.0,0.0,0.586,0.0,0.0,0.0,0.0,1.0,13,3.3331564914037357,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
DPST_YSNO,0.19,0.0,0.19,0.19,0.19,0.0,0.0,0.19,0.0,0.0,0.0,0.0,1.0,4,1.91517400704244,object,1,0,0,0,0,0,0,0,0,0,0,0,여부
GIVE_AMT,0.064,0.0,0.325,0.325,0.325,0.0,0.0,0.325,0.0,0.0,0.0,0.0,1.0,11,2.9553245692382717,object,0,0,0,0,0,0,0,0,1,0,0,0,수량
USER_STATUS_CD,0.31,0.0,0.602,0.602,0.602,0.0,0.0,0.602,0.0,0.0,0.0,0.0,1.0,7,2.6241603770340918,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
COLCT_SE_CD,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.0,0.202,0.0,0.0,0.0,1.0,4,1.914662076732653,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
FLT,0.165,0.0,0.37,0.37,0.37,0.0,0.0,0.37,0.0,0.118,0.0,0.0,1.0,12,3.2453173872245116,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
POST_N1,0.23,0.0,0.301,0.301,0.301,0.0,0.0,0.301,0.0,0.0,0.0,0.0,1.0,9,2.7314377744664875,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
RGST_DT,0.183,0.0,0.599,0.599,0.599,0.0,0.0,0.599,0.0,0.182,0.0,0.0,1.0,15,3.605367263925981,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
RGST_DT,0.211,0.0,0.621,0.621,0.621,0.0,0.0,0.621,0.0,0.164,0.0,0.0,1.0,16,3.677739777953814,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
TRNS_PERM_MGT_NO,0.184,0.0,0.289,0.289,0.442,0.0,0.0,0.289,0.153,0.0,0.0,0.0,1.0,10,3.029335116585165,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
JOB_SE_CD,0.183,0.0,0.321,0.321,0.321,0.0,0.0,0.321,0.0,0.0,0.0,0.0,1.0,8,2.7321259139440777,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
VEHI_NO,0.012,0.0,0.23,0.23,0.546,0.0,0.0,0.23,0.316,0.0,0.0,0.0,1.0,28,4.137965552396646,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
CRTFCT_ISSU_DT,0.339,0.0,0.538,0.538,0.587,0.0,0.0,0.538,0.049,0.153,0.0,0.0,1.0,17,3.3011737424002803,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
DPLCT_DELETE_YN,0.0,0.0,0.0,0.0,0.403,0.0,0.0,0.0,0.403,0.0,0.0,0.0,1.0,9,2.9052043278076596,object,0,0,0,0,1,0,0,0,0,0,0,0,여부
ETC_CST,0.31,0.0,0.357,0.357,0.526,0.0,0.0,0.357,0.169,0.0,0.0,0.0,1.0,10,2.8623744990099635,object,0,0,0,0,0,0,0,0,0,0,0,1,금액
INP_TM,0.335,0.0,0.602,0.602,0.602,0.0,0.0,0.602,0.0,0.0,0.0,0.0,1.0,14,3.3857517549595375,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
LOCGOV_ID,0.185,0.0,0.333,0.333,0.45,0.0,0.0,0.333,0.117,0.0,0.0,0.0,1.0,13,3.339582417124194,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
USER_FRST_CONFMER_NM,0.0,0.0,0.0,0.0,0.441,0.0,0.0,0.0,0.441,0.0,0.0,0.0,1.0,20,3.7708090218490096,object,0,0,1,0,0,0,0,0,0,0,0,0,
TRNS_TRST_YN,0.0,0.0,0.0,0.0,0.211,0.0,0.0,0.0,0.211,0.0,0.0,0.0,1.0,7,2.5507363509833687,object,0,0,0,0,1,0,0,0,0,0,0,0,여부
PWD,0.065,0.0,0.119,0.119,0.865,0.0,0.0,0.119,0.746,0.016,0.0,0.0,1.0,65,5.824266617134151,object,0,0,0,0,0,0,0,0,0,0,0,1,
EMIS_GIVE_QUNT_UNIT,0.143,0.0,0.231,0.231,0.383,0.0,0.0,0.231,0.152,0.0,0.0,0.0,1.0,12,3.168268110104686,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
BEF_MATSTS,0.0,0.0,0.0,0.0,0.311,0.0,0.0,0.0,0.311,0.0,0.0,0.0,1.0,5,2.2539858145321774,object,0,0,0,0,0,0,0,0,0,0,0,1,코드
RGSTER,0.195,0.0,0.195,0.195,0.195,0.0,0.0,0.195,0.0,0.0,0.0,0.0,1.0,4,1.9253651123364088,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
ADDR2,0.0,0.0,0.0,0.0,0.362,0.0,0.0,0.0,0.362,0.0,0.0,0.0,1.0,11,2.946483986275183,object,0,0,0,0,0,0,0,0,0,0,0,1,
DSPO_PERM_MGT_NO,0.168,0.0,0.274,0.274,0.404,0.0,0.0,0.274,0.13,0.0,0.0,0.0,1.0,12,3.075166389519094,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
RGSTER_ID,0.199,0.0,0.199,0.199,0.199,0.0,0.0,0.199,0.0,0.0,0.0,0.0,1.0,4,1.9453498278913997,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
DSPS_RSLT_SN,0.068,0.0,0.169,0.169,0.169,0.0,0.0,0.169,0.0,0.0,0.0,0.0,1.0,8,2.533480766483681,object,1,0,0,0,0,0,0,0,0,0,0,0,수량
ABL_USER_NM,0.0,0.0,0.0,0.0,0.412,0.0,0.0,0.0,0.412,0.0,0.0,0.0,1.0,18,3.61972149830608,object,0,0,1,0,0,0,0,0,0,0,0,0,
INP_USR_ID,0.1,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,0.0,0.0,0.0,1.0,16,3.729519400038782,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
EMSN_PERM_MGT_NO,0.175,0.0,0.281,0.281,0.432,0.0,0.0,0.281,0.151,0.0,0.0,0.0,1.0,12,3.0186815176471566,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
TOT_RCLMLND_AR,0.103,0.0,0.479,0.479,0.563,0.0,0.0,0.479,0.084,0.0,0.0,0.0,1.0,18,3.8466166976665788,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
MANF_NUMS,0.209,0.0,0.716,0.716,0.716,0.0,0.0,0.716,0.0,0.0,0.0,0.0,1.0,14,3.503844059292329,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
CNTC_CMPY_ID,0.23,0.0,0.622,0.622,0.7,0.0,0.0,0.622,0.078,0.0,0.0,0.0,1.0,18,3.88091320056046,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
UPT_DT,0.316,0.0,0.655,0.655,0.655,0.0,0.0,0.655,0.0,0.0,0.0,0.0,1.0,11,2.853451485159791,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
CSTDY_FCLTY_LO,0.122,0.0,0.502,0.502,0.568,0.0,0.0,0.502,0.066,0.044,0.0,0.0,1.0,19,3.8623896868652774,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
INP_DT,0.418,0.0,0.703,0.703,0.703,0.0,0.0,0.703,0.0,0.0,0.0,0.0,1.0,12,3.105391233141136,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
RGSTER_ID,0.166,0.0,0.592,0.592,0.592,0.0,0.0,0.592,0.0,0.0,0.0,0.0,1.0,15,3.5747333773251513,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
PH_NMC_YN,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.0,9,2.8847431675693973,object,0,0,0,0,1,0,0,0,0,0,0,0,여부
CERTFORM_TYPE,0.463,0.0,0.463,0.463,0.463,0.0,0.0,0.463,0.0,0.0,0.0,0.0,1.0,7,2.5530363701506285,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
EMIS_CHRG,0.294,0.0,0.726,0.726,0.726,0.0,0.0,0.726,0.0,0.0,0.0,0.0,1.0,15,3.4364681254055864,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
RGST_DT,0.3,0.0,0.589,0.589,0.589,0.0,0.0,0.589,0.0,0.182,0.0,0.0,1.0,17,3.569065971283671,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
UPT_DT,0.4,0.0,0.649,0.649,0.649,0.0,0.0,0.649,0.0,0.0,0.0,0.0,1.0,12,3.1457329328750907,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
JOB_SE_CD,0.0,0.0,0.0,0.0,0.343,0.0,0.0,0.0,0.343,0.0,0.0,0.0,1.0,10,2.899095686404719,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
TRNS_USCM_NO,0.374,0.0,0.689,0.689,0.689,0.0,0.0,0.689,0.0,0.0,0.0,0.0,1.0,14,3.2724445139942073,object,1,0,0,0,0,0,0,0,0,0,0,0,번호
BF_PER,0.034,0.0,0.14,0.14,0.26,0.0,0.0,0.14,0.12,0.11,0.0,0.0,1.0,13,3.1840185151856297,object,0,0,0,0,0,0,0,0,0,0,0,1,율
PROCESS_MTH_CD,0.298,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,10,3.037178992962481,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
NUMS,0.043,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,10,2.696361126475153,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
NONTGT_CD,0.232,0.0,0.402,0.402,0.556,0.0,0.0,0.402,0.154,0.0,0.0,0.0,1.0,13,3.3639376673882984,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
HEDOFC_YN,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.0,0.195,0.0,0.0,0.0,1.0,7,2.543234584981795,object,0,0,0,0,1,0,0,0,0,0,0,0,여부
CMPTNC_LOCGOV_ID,0.168,0.0,0.422,0.422,0.422,0.0,0.0,0.422,0.0,0.0,0.0,0.0,1.0,12,3.2249675263288693,object,0,0,0,0,0,0,1,0,0,0,0,0,코드
RECPTN_PRCS_ENTRPS_CD,0.198,0.0,0.596,0.596,0.654,0.0,0.0,0.596,0.058,0.0,0.0,0.0,1.0,18,3.721472207725432,object,0,0,0,0,0,1,0,0,0,0,0,0,번호
CD_KND_NO,0.371,0.0,0.435,0.435,0.642,0.0,0.0,0.435,0.207,0.0,0.0,0.0,1.0,13,3.0862066022263526,object,1,0,0,0,0,0,0,0,0,0,0,0,코드
REG_DTTM,0.246,0.0,0.587,0.587,0.587,0.0,0.0,0.587,0.0,0.174,0.0,0.0,1.0,16,3.6651698730651434,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
CNVYNC_ENTRPS_CD,0.291,0.0,0.701,0.701,0.701,0.0,0.0,0.701,0.0,0.0,0.0,0.0,1.0,15,3.4867761078673736,object,0,0,0,0,0,1,0,0,0,0,0,0,번호
PH_LWT,0.0,0.0,0.251,0.251,0.251,0.0,0.0,0.251,0.0,0.086,0.0,0.0,1.0,10,2.9276009421107325,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
FK2,0.276,0.0,0.518,0.518,0.518,0.0,0.0,0.518,0.0,0.0,0.0,0.0,1.0,11,2.9761995520857663,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
GIVE_QUNT_UNIT,0.207,0.0,0.356,0.356,0.356,0.0,0.0,0.356,0.0,0.0,0.0,0.0,1.0,5,2.2594243629422066,object,0,0,0,0,0,0,0,0,0,0,0,1,코드
UPDT_DT,0.198,0.0,0.54,0.54,0.594,0.0,0.0,0.54,0.054,0.163,0.0,0.0,1.0,20,3.876241067231262,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
DELETE_YN,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0,0.197,0.0,0.0,0.0,1.0,4,1.9095024410481716,object,0,0,0,0,1,0,0,0,0,0,0,0,여부
ATCH_FILE_ID,0.514,0.0,0.615,0.615,0.775,0.0,0.0,0.615,0.16,0.0,0.0,0.0,1.0,20,3.1386972046363133,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
GRSS_ADDR1,0.0,0.0,0.0,0.0,0.529,0.0,0.0,0.0,0.529,0.0,0.0,0.0,1.0,23,3.975286166775836,object,0,0,0,0,0,0,0,0,0,0,0,1,
DSPS_WT,0.189,0.0,0.689,0.689,0.689,0.0,0.0,0.689,0.0,0.0,0.0,0.0,1.0,15,3.5656907251835,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
WSTE_CODE,0.39,0.0,0.527,0.527,0.53,0.0,0.0,0.527,0.003,0.138,0.0,0.0,1.0,16,3.109204856639474,object,0,0,0,0,0,0,0,0,0,0,0,1,코드
SYS_SE_CD,0.501,0.0,0.597,0.597,0.597,0.0,0.0,0.597,0.0,0.0,0.0,0.0,1.0,6,2.4581250058811532,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
PRCS_ENTRPS_CD,0.232,0.0,0.672,0.672,0.672,0.0,0.0,0.672,0.0,0.0,0.0,0.0,1.0,15,3.676965997482564,object,0,0,0,0,0,1,0,0,0,0,0,0,번호
UPT_TM,0.248,0.0,0.57,0.57,0.57,0.0,0.0,0.57,0.0,0.0,0.0,0.0,1.0,12,3.356459286910848,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
CMBS_YN,0.0,0.0,0.0,0.0,0.318,0.0,0.0,0.0,0.318,0.0,0.0,0.0,1.0,9,2.85012854398456,object,0,0,0,0,1,0,0,0,0,0,0,0,여부
TRNSMIS_DT,0.221,0.0,0.657,0.657,0.657,0.0,0.0,0.657,0.0,0.088,0.0,0.0,1.0,16,3.6156950701686807,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
RGSTER_ID,0.194,0.0,0.194,0.194,0.194,0.0,0.0,0.194,0.0,0.0,0.0,0.0,1.0,4,1.9216683708132063,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
RGSTER_ID,0.17,0.0,0.709,0.709,0.709,0.0,0.0,0.709,0.0,0.0,0.0,0.0,1.0,10,3.032958452424919,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
MANF_TYPE,0.152,0.0,0.301,0.301,0.301,0.0,0.0,0.301,0.0,0.0,0.0,0.0,1.0,5,2.259851728117903,object,0,0,0,0,0,0,0,0,0,0,0,1,코드
CMPT_PERMIT_DATE,0.431,0.0,0.535,0.535,0.569,0.0,0.0,0.535,0.034,0.185,0.0,0.0,1.0,16,3.104089164002521,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
REGI_ID,0.106,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.72,0.0,0.0,0.0,1.0,16,3.767355304202162,object,0,0,0,0,0,0,1,0,0,0,0,0,
CERFIN_STTEMNT_DE,0.336,0.0,0.566,0.566,0.649,0.0,0.0,0.566,0.083,0.0,0.0,0.0,1.0,14,3.2205945454391163,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
LGE,0.269,0.0,0.568,0.568,0.639,0.0,0.0,0.568,0.071,0.0,0.0,0.0,1.0,17,3.6308922424252845,object,0,0,0,0,0,0,0,0,0,0,0,1,금액
EMPTVHCL_WT,0.222,0.0,0.399,0.399,0.498,0.0,0.0,0.399,0.099,0.0,0.0,0.0,1.0,15,3.454771663703743,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
TRAN_CHRG_NAME,0.114,0.0,0.289,0.289,0.68,0.0,0.0,0.289,0.391,0.058,0.0,0.0,1.0,32,4.611850965535616,object,0,0,0,0,0,0,0,0,0,0,0,1,
REQU_SEQX,0.321,0.0,0.708,0.708,0.708,0.0,0.0,0.708,0.0,0.0,0.0,0.0,1.0,15,3.3333350975078293,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
CMPTNC_ID,0.338,0.0,0.439,0.439,0.439,0.0,0.0,0.439,0.0,0.0,0.0,0.0,1.0,11,2.9488581032815198,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
LA,0.134,0.0,0.639,0.639,0.639,0.0,0.0,0.639,0.0,0.081,0.0,0.0,1.0,15,3.6549397751588404,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
CON_DT,0.252,0.0,0.681,0.681,0.681,0.0,0.0,0.681,0.0,0.0,0.0,0.0,1.0,15,3.201732113131736,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
NUMS,0.074,0.0,0.186,0.186,0.186,0.0,0.0,0.186,0.0,0.0,0.0,0.0,1.0,10,2.625791659430429,object,0,0,0,0,0,0,0,0,0,0,0,1,번호
LWT_VLU,0.105,0.0,0.13,0.13,0.262,0.0,0.0,0.13,0.132,0.059,0.0,0.0,1.0,12,3.0735206176085192,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
CRTFCT_KND_CD,0.344,0.0,0.495,0.495,0.57,0.0,0.0,0.495,0.075,0.0,0.0,0.0,1.0,14,3.175560213079785,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
UPT_DT,0.306,0.0,0.648,0.648,0.648,0.0,0.0,0.648,0.0,0.0,0.0,0.0,1.0,11,2.9355259965536193,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
RGSTER_ID,0.203,0.0,0.203,0.203,0.203,0.0,0.0,0.203,0.0,0.0,0.0,0.0,1.0,4,1.9465946185432181,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
UPDUSR_ID,0.163,0.0,0.6,0.6,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,14,3.4334204423175585,object,0,0,0,0,0,0,1,0,0,0,0,0,번호
UPDATE_DATE,0.271,0.0,0.61,0.61,0.61,0.0,0.0,0.61,0.0,0.166,0.0,0.0,1.0,17,3.7494553767488172,object,0,0,0,0,0,0,0,0,0,0,0,1,날짜
REQUST_SE_CD,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0,0.197,0.0,0.0,0.0,1.0,4,1.9304841598810294,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
UPDT_DT,0.27,0.0,0.589,0.589,0.589,0.0,0.0,0.589,0.0,0.202,0.0,0.0,1.0,15,3.4635899927144793,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
SPRF,0.066,0.0,0.221,0.221,0.338,0.0,0.0,0.221,0.117,0.096,0.0,0.0,1.0,13,3.267111139721549,object,0,0,0,0,0,0,0,0,0,0,0,1,수량
MSSAGE_TY_CD,0.0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.207,0.0,0.0,0.0,1.0,4,1.9286645061622043,object,0,0,0,0,0,1,0,0,0,0,0,0,코드
DETAIL_CMPY_RTN_DT,0.405,0.0,0.559,0.559,0.599,0.0,0.0,0.559,0.04,0.167,0.0,0.0,1.0,14,3.05125024222776,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
RDC_RGS_DT,0.252,0.0,0.554,0.554,0.619,0.0,0.0,0.554,0.065,0.0,0.0,0.0,1.0,16,3.6046386117791553,object,0,1,0,0,0,0,0,0,0,0,0,0,날짜
